"YEAR","MONTH","DATE","RAINFALL.ON.DAY"
1971,"Sep",13,3.08342105263158
1971,"Sep",14,1.97088815789474
1971,"Sep",15,1.71190791226316
1971,"Sep",16,1.10661645894737
1971,"Sep",17,1.99537742384211
1971,"Sep",18,2.27867036010526
1971,"Sep",19,4.01427169894737
1971,"Sep",20,7.20737706021053
1971,"Sep",21,9.60065633868421
1971,"Sep",22,4.52429074331579
1971,"Sep",23,6.40660781978947
1971,"Sep",24,13.5293022853158
1971,"Sep",25,5.83233956584211
1971,"Sep",26,4.24133310284211
1971,"Sep",27,4.24586794184211
1971,"Sep",28,4.72503695194737
1971,"Sep",29,15.7344103784211
1971,"Sep",30,70.737996881579
1971,"Oct",1,36.4447039647368
1971,"Oct",2,6.99274815331579
1971,"Oct",3,4.71101685131579
1971,"Oct",4,8.986613398
1971,"Oct",5,4.02166089584211
1971,"Oct",6,3.44320912842105
1971,"Oct",7,11.064049962
1971,"Oct",8,7.32207454631579
1971,"Oct",9,7.90456531142105
1971,"Oct",10,9.67197643910526
1971,"Oct",11,1.534124408
1971,"Oct",12,0.975554463526316
1971,"Oct",13,1.45337071468421
1971,"Oct",14,8.25571374315789
1971,"Oct",15,8.34886835110526
1971,"Oct",16,3.77163362426316
1971,"Oct",17,0.0871541865263158
1971,"Oct",18,0.471780242894737
1971,"Oct",19,1.01850229363158
1971,"Oct",20,0.639222497736842
1971,"Oct",21,14.5541786554211
1971,"Oct",22,2.23202953105263
1971,"Oct",23,0.0609769012105263
1971,"Oct",24,0.143761988947368
1971,"Oct",25,0.00922251526315789
1971,"Oct",26,0.00922251526315789
1971,"Oct",27,0.0289593573684211
1971,"Oct",28,0.00922251526315789
1971,"Oct",29,0.166263143157895
1971,"Oct",30,7.23641551526316
1971,"Oct",31,39.7785744101053
1971,"Nov",1,18.1563900136842
1971,"Nov",2,0.397157557368421
1971,"Nov",3,0.00647773278947368
1971,"Nov",4,0.0929908906842105
1971,"Nov",5,1.60033736436842
1971,"Nov",6,6.19478182631579
1971,"Nov",7,0.895951417
1971,"Nov",8,0.814664867315789
1971,"Nov",9,0.278992352684211
1971,"Nov",10,0.00121457489473684
1971,"Nov",11,0.00121457489473684
1971,"Nov",12,0.343758434526316
1971,"Nov",13,0.00121457489473684
1971,"Nov",14,0.00121457489473684
1971,"Nov",15,0.180819838052632
1971,"Nov",16,0.140688259105263
1971,"Nov",17,0.045074224
1971,"Nov",18,0.178699955
1971,"Nov",19,0.093027440368421
1971,"Nov",20,0.0915654521052632
1971,"Nov",21,0.0099865047368421
1971,"Nov",22,0.0138157894736842
1971,"Nov",23,0
1971,"Nov",24,0
1971,"Nov",25,0
1971,"Nov",26,0
1971,"Nov",27,0.017934595
1971,"Nov",28,0.017934595
1971,"Nov",29,0.017934595
1971,"Nov",30,0.017934595
1971,"Dec",1,0.000245384105263158
1971,"Dec",2,0.000245384105263158
1971,"Dec",3,0.000245384105263158
1971,"Dec",4,0.000245384105263158
1971,"Dec",5,0.000245384105263158
1971,"Dec",6,0.000245384105263158
1971,"Dec",7,0.000245384105263158
1971,"Dec",8,0.000245384105263158
1971,"Dec",9,0.000245384105263158
1971,"Dec",10,0.000245384105263158
1971,"Dec",11,0.000245384105263158
1971,"Dec",12,0.000245384105263158
1971,"Dec",13,0.000245384105263158
1971,"Dec",14,0.000245384105263158
1971,"Dec",15,0.000245384105263158
1971,"Dec",16,0.000245384105263158
1971,"Dec",17,0.000245384105263158
1971,"Dec",18,0.000245384105263158
1971,"Dec",19,0.00452169989473684
1971,"Dec",20,0.000245384105263158
1971,"Dec",21,0.000245384105263158
1971,"Dec",22,0.000245384105263158
1971,"Dec",23,0.000245384105263158
1971,"Dec",24,0.000245384105263158
1971,"Dec",25,0.592766159736842
1971,"Dec",26,0.000245384105263158
1971,"Dec",27,0.00189012094736842
1971,"Dec",28,0.0442204533684211
1971,"Dec",29,0.0265611735789474
1971,"Dec",30,0.00301546721052632
1971,"Dec",31,0.000245384105263158
1972,"Jan",1,0.00870118847368421
1972,"Jan",2,0.00870118847368421
1972,"Jan",3,0.00897819678947368
1972,"Jan",4,0.00870118847368421
1972,"Jan",5,0.0364020194736842
1972,"Jan",6,0.0768452327894737
1972,"Jan",7,0.0538535430526316
1972,"Jan",8,0.00870118847368421
1972,"Jan",9,0.00870118847368421
1972,"Jan",10,0.00870118847368421
1972,"Jan",11,0.00870118847368421
1972,"Jan",12,0.00870118847368421
1972,"Jan",13,0.00870118847368421
1972,"Jan",14,0.00870118847368421
1972,"Jan",15,0.00870118847368421
1972,"Jan",16,0.0657772118421053
1972,"Jan",17,0.0762450481052632
1972,"Jan",18,0.115718732315789
1972,"Jan",19,0.00870118847368421
1972,"Jan",20,0.00870118847368421
1972,"Jan",21,0.0148415393684211
1972,"Jan",22,0.00870118847368421
1972,"Jan",23,0.00870118847368421
1972,"Jan",24,0.00870118847368421
1972,"Jan",25,0.00870118847368421
1972,"Jan",26,0.131508206
1972,"Jan",27,0.203438030578947
1972,"Jan",28,0.147590077368421
1972,"Jan",29,2.96080645163158
1972,"Jan",30,0.102736276210526
1972,"Jan",31,0.0442567440526316
1972,"Feb",1,0.111403508789474
1972,"Feb",2,0.0994152046842105
1972,"Feb",3,1.24944598336842
1972,"Feb",4,13.9205907756316
1972,"Feb",5,10.3521468144211
1972,"Feb",6,5.91945983378947
1972,"Feb",7,0.0113573407368421
1972,"Feb",8,0.00886426594736842
1972,"Feb",9,0.0315789473684211
1972,"Feb",10,0.00637119115789474
1972,"Feb",11,0.0833795013684211
1972,"Feb",12,1.04778393352632
1972,"Feb",13,2.09272853210526
1972,"Feb",14,9.60230838526316
1972,"Feb",15,0.104709141263158
1972,"Feb",16,0.145152354578947
1972,"Feb",17,0.949007404421053
1972,"Feb",18,0.116343490315789
1972,"Feb",19,0.0504155124736842
1972,"Feb",20,0
1972,"Feb",21,0
1972,"Feb",22,0.0707602338947368
1972,"Feb",23,0.00831024931578947
1972,"Feb",24,0
1972,"Feb",25,0.150554016631579
1972,"Feb",26,0.0631578947368421
1972,"Feb",27,0.0786703601052632
1972,"Feb",28,0.0332409972105263
1972,"Feb",29,0
1972,"Mar",1,0
1972,"Mar",2,0
1972,"Mar",3,0
1972,"Mar",4,0.00831024931578947
1972,"Mar",5,0.0563019390526316
1972,"Mar",6,1.04404432131579
1972,"Mar",7,0
1972,"Mar",8,0
1972,"Mar",9,0.0525221198421053
1972,"Mar",10,0.517434383
1972,"Mar",11,0.0525221198421053
1972,"Mar",12,0.0525221198421053
1972,"Mar",13,0
1972,"Mar",14,0.249861495842105
1972,"Mar",15,0.730747922631579
1972,"Mar",16,0.134349030473684
1972,"Mar",17,0.193074792263158
1972,"Mar",18,0
1972,"Mar",19,0.0646093716315789
1972,"Mar",20,0.332132964
1972,"Mar",21,0.118836565105263
1972,"Mar",22,0.569344396105263
1972,"Mar",23,0.306024930736842
1972,"Mar",24,0.184210526315789
1972,"Mar",25,0.166372535368421
1972,"Mar",26,0.651414086578947
1972,"Mar",27,3.41360245226316
1972,"Mar",28,1.67562326894737
1972,"Mar",29,1.81135734073684
1972,"Mar",30,0.169529085894737
1972,"Mar",31,1.13684210526316
1972,"Apr",1,3.784122807
1972,"Apr",2,0.373391812842105
1972,"Apr",3,0.197368421052632
1972,"Apr",4,0.147953216368421
1972,"Apr",5,0.576023391789474
1972,"Apr",6,1.09667590052632
1972,"Apr",7,2.01419667589474
1972,"Apr",8,0.591689750684211
1972,"Apr",9,0.578808864263158
1972,"Apr",10,2.85289473684211
1972,"Apr",11,0.936620498631579
1972,"Apr",12,1.585918746
1972,"Apr",13,1.75707604094737
1972,"Apr",14,2.65350877157895
1972,"Apr",15,0.386377709
1972,"Apr",16,2.81919504642105
1972,"Apr",17,2.11808049536842
1972,"Apr",18,2.44521671842105
1972,"Apr",19,2.30712074305263
1972,"Apr",20,0.737748520473684
1972,"Apr",21,1.68567269005263
1972,"Apr",22,0.336842105263158
1972,"Apr",23,1.06461988315789
1972,"Apr",24,0.58508771931579
1972,"Apr",25,0.372807017526316
1972,"Apr",26,1.03391811110526
1972,"Apr",27,0.857602338947368
1972,"Apr",28,0.713742690052631
1972,"Apr",29,2.02146814405263
1972,"Apr",30,0.275623268684211
1972,"May",1,0.0385964912105263
1972,"May",2,0.288888888894737
1972,"May",3,1.74269005842105
1972,"May",4,1.23742690052632
1972,"May",5,1.21695906421053
1972,"May",6,0.251461988315789
1972,"May",7,1.73011695894737
1972,"May",8,2.00789473684211
1972,"May",9,2.25058479526316
1972,"May",10,1.27046783626316
1972,"May",11,1.18142414863158
1972,"May",12,2.83947368421053
1972,"May",13,3.17453560368421
1972,"May",14,2.61191950473684
1972,"May",15,3.54969040263158
1972,"May",16,3.92399380789474
1972,"May",17,3.92321981421053
1972,"May",18,5.03111455105263
1972,"May",19,3.08828689368421
1972,"May",20,3.13359133105263
1972,"May",21,4.46455108368421
1972,"May",22,2.35314739936842
1972,"May",23,7.83068111452632
1972,"May",24,4.96671826647368
1972,"May",25,3.08160990736842
1972,"May",26,11.8398039042105
1972,"May",27,4.64452012368421
1972,"May",28,6.34167182684211
1972,"May",29,2.32523219815789
1972,"May",30,2.73015479873684
1972,"May",31,3.30594427263158
1972,"Jun",1,5.03191950473684
1972,"Jun",2,7.15232198157895
1972,"Jun",3,7.09300309578947
1972,"Jun",4,4.60685260063158
1972,"Jun",5,5.40851393210526
1972,"Jun",6,2.12715170278947
1972,"Jun",7,1.30659442726316
1972,"Jun",8,1.17739938078947
1972,"Jun",9,1.85185758515789
1972,"Jun",10,1.26776315789474
1972,"Jun",11,1.29743421052632
1972,"Jun",12,1.15030959736842
1972,"Jun",13,8.94767287631579
1972,"Jun",14,1.72399380789474
1972,"Jun",15,6.53034055736842
1972,"Jun",16,6.04575851368421
1972,"Jun",17,6.63504643947368
1972,"Jun",18,6.45597523210526
1972,"Jun",19,1.68560371526316
1972,"Jun",20,10.0051393189474
1972,"Jun",21,20.9873374610526
1972,"Jun",22,20.7678945615789
1972,"Jun",23,22.9231578947368
1972,"Jun",24,22.4005263331579
1972,"Jun",25,22.4745612278947
1972,"Jun",26,6.18690058473684
1972,"Jun",27,4.53210524563158
1972,"Jun",28,4.92789475421053
1972,"Jun",29,1.13197110263158
1972,"Jun",30,1.94313743031579
1972,"Jul",1,7.74438598263158
1972,"Jul",2,12.7578362747368
1972,"Jul",3,5.61397662578947
1972,"Jul",4,12.4156725147368
1972,"Jul",5,8.26064327473684
1972,"Jul",6,12.7009649121053
1972,"Jul",7,14.2129241520526
1972,"Jul",8,17.3155366531579
1972,"Jul",9,11.0407636721053
1972,"Jul",10,14.9107535294211
1972,"Jul",11,11.6609182973684
1972,"Jul",12,19.463942226
1972,"Jul",13,7.10295151368421
1972,"Jul",14,39.3291640868421
1972,"Jul",15,8.99386996894737
1972,"Jul",16,4.05561405263158
1972,"Jul",17,4.80298245631579
1972,"Jul",18,6.89003594421053
1972,"Jul",19,14.5523065015789
1972,"Jul",20,8.19687306526316
1972,"Jul",21,9.36060371526316
1972,"Jul",22,15.3319504642105
1972,"Jul",23,22.5037256656316
1972,"Jul",24,7.52634674947368
1972,"Jul",25,6.10041279842105
1972,"Jul",26,6.58624872736842
1972,"Jul",27,12.6669349847368
1972,"Jul",28,20.7471517026316
1972,"Jul",29,10.8948916410526
1972,"Jul",30,7.56281733736842
1972,"Jul",31,9.06105263157895
1972,"Aug",1,5.83367422789474
1972,"Aug",2,5.28811869005263
1972,"Aug",3,3.31809117052632
1972,"Aug",4,6.15250463736842
1972,"Aug",5,8.41209510526316
1972,"Aug",6,15.2126800757895
1972,"Aug",7,30.6177677952632
1972,"Aug",8,11.3128555147368
1972,"Aug",9,6.73490229842105
1972,"Aug",10,19.5331186726316
1972,"Aug",11,9.76156894736842
1972,"Aug",12,26.5257796668421
1972,"Aug",13,38.83411107
1972,"Aug",14,23.54595493
1972,"Aug",15,14.3280894152632
1972,"Aug",16,19.6274169184211
1972,"Aug",17,8.53691984210526
1972,"Aug",18,13.9887327073684
1972,"Aug",19,3.58759235684211
1972,"Aug",20,3.06127656726316
1972,"Aug",21,8.8029139768421
1972,"Aug",22,5.49268007578947
1972,"Aug",23,13.24028224
1972,"Aug",24,10.3837669321053
1972,"Aug",25,6.72083625052632
1972,"Aug",26,15.1488290094737
1972,"Aug",27,30.1159755694737
1972,"Aug",28,50.9487000278947
1972,"Aug",29,14.2940870247368
1972,"Aug",30,5.52688888210526
1972,"Aug",31,2.96216752010526
1972,"Sep",1,3.91282894736842
1972,"Sep",2,13.8519736842105
1972,"Sep",3,12.7681578947368
1972,"Sep",4,16.0989473684211
1972,"Sep",5,30.2100221052632
1972,"Sep",6,10.6606578947368
1972,"Sep",7,2.91059210526316
1972,"Sep",8,0.123684210526316
1972,"Sep",9,2.87061405263158
1972,"Sep",10,8.08559210526316
1972,"Sep",11,20.5916668421053
1972,"Sep",12,29.5699342105263
1972,"Sep",13,11.4282894736842
1972,"Sep",14,3.23223684210526
1972,"Sep",15,3.18322368421053
1972,"Sep",16,1.68552631578947
1972,"Sep",17,2.77447368421053
1972,"Sep",18,1.92375
1972,"Sep",19,1.86888157894737
1972,"Sep",20,1.04901315789474
1972,"Sep",21,10.0167543859474
1972,"Sep",22,7.37903508789474
1972,"Sep",23,12.0560526315789
1972,"Sep",24,8.82184210526316
1972,"Sep",25,11.1656140352632
1972,"Sep",26,20.0485087736842
1972,"Sep",27,5.93834586473684
1972,"Sep",28,4.92406015052632
1972,"Sep",29,1.96184210526316
1972,"Sep",30,8.00338345863158
1972,"Oct",1,0.930592105263158
1972,"Oct",2,0.907236842105263
1972,"Oct",3,0.0236842105263158
1972,"Oct",4,0.1
1972,"Oct",5,0.155701736842105
1972,"Oct",6,4.44470919194737
1972,"Oct",7,6.34229708668421
1972,"Oct",8,24.1869023498421
1972,"Oct",9,5.59201198142105
1972,"Oct",10,1.50986287615789
1972,"Oct",11,1.22532340247368
1972,"Oct",12,0.501178665631579
1972,"Oct",13,0.281441823526316
1972,"Oct",14,0.429994455105263
1972,"Oct",15,0.537231297210526
1972,"Oct",16,1.90052077089474
1972,"Oct",17,3.25506024457895
1972,"Oct",18,0.509139191947368
1972,"Oct",19,0.148547086684211
1972,"Oct",20,0.167297086684211
1972,"Oct",21,0.667560244578947
1972,"Oct",22,0.237033928789474
1972,"Oct",23,0.190981297210526
1972,"Oct",24,0.151507613
1972,"Oct",25,0.526244455105263
1972,"Oct",26,0.147560244578947
1972,"Oct",27,0.232823402473684
1972,"Oct",28,0.170586560368421
1972,"Oct",29,0.413020770894737
1972,"Oct",30,6.18999445510526
1972,"Oct",31,6.58242866563158
1972,"Nov",1,0.0325910931052632
1972,"Nov",2,0.0375823088947368
1972,"Nov",3,0.0474005449473684
1972,"Nov",4,0.0194331983684211
1972,"Nov",5,0.0194331983684211
1972,"Nov",6,0.0194331983684211
1972,"Nov",7,0.0194331983684211
1972,"Nov",8,0.0194331983684211
1972,"Nov",9,0.0559244264210526
1972,"Nov",10,0.0194331983684211
1972,"Nov",11,0.0194331983684211
1972,"Nov",12,0.0474005449473684
1972,"Nov",13,0.0860998650526316
1972,"Nov",14,0.571363022947368
1972,"Nov",15,0.55206477731579
1972,"Nov",16,0.198556005368421
1972,"Nov",17,0.0194331983684211
1972,"Nov",18,0.0696064143684211
1972,"Nov",19,0.0194331983684211
1972,"Nov",20,0.0473887591578947
1972,"Nov",21,0.0194331983684211
1972,"Nov",22,0
1972,"Nov",23,0
1972,"Nov",24,0.806578947368421
1972,"Nov",25,0.121594427263158
1972,"Nov",26,0.295046439631579
1972,"Nov",27,1.88568111452632
1972,"Nov",28,0
1972,"Nov",29,0
1972,"Nov",30,0
1972,"Dec",1,0
1972,"Dec",2,0
1972,"Dec",3,0
1972,"Dec",4,0
1972,"Dec",5,0
1972,"Dec",6,0
1972,"Dec",7,0
1972,"Dec",8,0
1972,"Dec",9,0
1972,"Dec",10,0
1972,"Dec",11,0
1972,"Dec",12,0
1972,"Dec",13,0
1972,"Dec",14,0
1972,"Dec",15,0
1972,"Dec",16,0.00584558947368421
1972,"Dec",17,0
1972,"Dec",18,0
1972,"Dec",19,0
1972,"Dec",20,0
1972,"Dec",21,0
1972,"Dec",22,0
1972,"Dec",23,0
1972,"Dec",24,0
1972,"Dec",25,0
1972,"Dec",26,0
1972,"Dec",27,0
1972,"Dec",28,0
1972,"Dec",29,0
1972,"Dec",30,0
1972,"Dec",31,0
1973,"Jan",1,0.0109738632105263
1973,"Jan",2,0.0109738632105263
1973,"Jan",3,0.0109738632105263
1973,"Jan",4,0.0109738632105263
1973,"Jan",5,0.0109738632105263
1973,"Jan",6,0.0109738632105263
1973,"Jan",7,0.0109738632105263
1973,"Jan",8,0.553079126368421
1973,"Jan",9,1.60571070531579
1973,"Jan",10,0.0583422842631579
1973,"Jan",11,0.0109738632105263
1973,"Jan",12,0.0109738632105263
1973,"Jan",13,0.289921231631579
1973,"Jan",14,0.078079126368421
1973,"Jan",15,0.105091510263158
1973,"Jan",16,0.0512215412105263
1973,"Jan",17,0.0153082285263158
1973,"Jan",18,0.0239769592105263
1973,"Jan",19,0.0122122533157895
1973,"Jan",20,0.0109738632105263
1973,"Jan",21,0.0109738632105263
1973,"Jan",22,1.06979739263158
1973,"Jan",23,0.323667361684211
1973,"Jan",24,0.0450295907894737
1973,"Jan",25,0.0128314483684211
1973,"Jan",26,0.0109738632105263
1973,"Jan",27,0.0109738632105263
1973,"Jan",28,0.0727385691052632
1973,"Jan",29,0.506175101578947
1973,"Jan",30,0.167320612421053
1973,"Jan",31,0.0140698384210526
1973,"Feb",1,0.673547801
1973,"Feb",2,0.398779999105263
1973,"Feb",3,0.0588419186315789
1973,"Feb",4,0.0588419186315789
1973,"Feb",5,0.111473497578947
1973,"Feb",6,0.816736655473684
1973,"Feb",7,0.0588419186315789
1973,"Feb",8,0.0588419186315789
1973,"Feb",9,0.076798575
1973,"Feb",10,0.0588419186315789
1973,"Feb",11,0.0588419186315789
1973,"Feb",12,0.0588419186315789
1973,"Feb",13,0.288098884578947
1973,"Feb",14,0.166581856736842
1973,"Feb",15,0.0588419186315789
1973,"Feb",16,0.114105076526316
1973,"Feb",17,4.50094718178947
1973,"Feb",18,0.203578760736842
1973,"Feb",19,0.0588419186315789
1973,"Feb",20,0.0805137452631579
1973,"Feb",21,0.0588419186315789
1973,"Feb",22,0.105900742157895
1973,"Feb",23,0.0786561601052632
1973,"Feb",24,0.150250587368421
1973,"Feb",25,0.182061732894737
1973,"Feb",26,0.240575664736842
1973,"Feb",27,0.937789287052632
1973,"Feb",28,5.29297504557895
1973,"Mar",1,2.82469442668421
1973,"Mar",2,14.9750814235789
1973,"Mar",3,1.50836315731579
1973,"Mar",4,3.64505046384211
1973,"Mar",5,0.461304333789474
1973,"Mar",6,0.299075231631579
1973,"Mar",7,8.70170681036842
1973,"Mar",8,10.595282662
1973,"Mar",9,0.070282662
1973,"Mar",10,0.0947408663157895
1973,"Mar",11,0.115483900368421
1973,"Mar",12,1.67864179510526
1973,"Mar",13,1.77786780131579
1973,"Mar",14,0.0523260056315789
1973,"Mar",15,0.283904953
1973,"Mar",16,0.0523260056315789
1973,"Mar",17,0.0523260056315789
1973,"Mar",18,0.0523260056315789
1973,"Mar",19,0.0523260056315789
1973,"Mar",20,0.0523260056315789
1973,"Mar",21,0.0523260056315789
1973,"Mar",22,0.236536531947368
1973,"Mar",23,0.151010216157895
1973,"Mar",24,0.0523260056315789
1973,"Mar",25,0.0523260056315789
1973,"Mar",26,0.0523260056315789
1973,"Mar",27,0.0523260056315789
1973,"Mar",28,0.0523260056315789
1973,"Mar",29,0.0523260056315789
1973,"Mar",30,1.31796068057895
1973,"Mar",31,0.851087615526316
1973,"Apr",1,0.128105482842105
1973,"Apr",2,0.137973903894737
1973,"Apr",3,0.128105482842105
1973,"Apr",4,0.128105482842105
1973,"Apr",5,0.270210746
1973,"Apr",6,0.128105482842105
1973,"Apr",7,0.128105482842105
1973,"Apr",8,0.128105482842105
1973,"Apr",9,0.254421272315789
1973,"Apr",10,0.128105482842105
1973,"Apr",11,0.134684430210526
1973,"Apr",12,0.586658114421053
1973,"Apr",13,0.304092324947368
1973,"Apr",14,0.773829167052632
1973,"Apr",15,0.514947588105263
1973,"Apr",16,0.891263377578947
1973,"Apr",17,0.143894956526316
1973,"Apr",18,0.131394956526316
1973,"Apr",19,0.129750219684211
1973,"Apr",20,0.524487061789474
1973,"Apr",21,0.405408114421053
1973,"Apr",22,1.40935548284211
1973,"Apr",23,2.83665811442105
1973,"Apr",24,6.81198706178947
1973,"Apr",25,0.374487061789474
1973,"Apr",26,0.531066009157895
1973,"Apr",27,1.87876337757895
1973,"Apr",28,10.3823817986316
1973,"Apr",29,7.06527653547368
1973,"Apr",30,4.99553969336842
1973,"May",1,3.55475202415789
1973,"May",2,12.1200771015263
1973,"May",3,1.40026286005263
1973,"May",4,1.623018278
1973,"May",5,10.6710058941053
1973,"May",6,3.83586657521053
1973,"May",7,0.781532209894737
1973,"May",8,2.37719784478947
1973,"May",9,5.69809567742105
1973,"May",10,5.03315759689474
1973,"May",11,3.93594397457895
1973,"May",12,31.8259594542632
1973,"May",13,0.684395987
1973,"May",14,2.29701208605263
1973,"May",15,3.66326595605263
1973,"May",16,6.00126905215789
1973,"May",17,7.437878959
1973,"May",18,10.4225538817368
1973,"May",19,6.96605233373684
1973,"May",20,6.146625089
1973,"May",21,2.864891343
1973,"May",22,5.9214169458421
1973,"May",23,7.48431858763158
1973,"May",24,1.89948886636842
1973,"May",25,6.82758484147368
1973,"May",26,3.71868391268421
1973,"May",27,13.8585445937368
1973,"May",28,16.8665941295263
1973,"May",29,7.84770868047368
1973,"May",30,3.564117349
1973,"May",31,4.41945790647368
1973,"Jun",1,6.519242772
1973,"Jun",2,2.09654540357895
1973,"Jun",3,6.15641382463158
1973,"Jun",4,4.16452785973684
1973,"Jun",5,10.1665015439474
1973,"Jun",6,10.2248350526842
1973,"Jun",7,5.30016382463158
1973,"Jun",8,18.4175980177895
1973,"Jun",9,5.88514187726316
1973,"Jun",10,5.07724733342105
1973,"Jun",11,12.3329490877895
1973,"Jun",12,10.0193524211053
1973,"Jun",13,8.37702787726316
1973,"Jun",14,18.7895276842632
1973,"Jun",15,23.9857996141053
1973,"Jun",16,23.5657339998947
1973,"Jun",17,13.2152954035789
1973,"Jun",18,25.3110190893684
1973,"Jun",19,8.70520768410526
1973,"Jun",20,10.7152954035789
1973,"Jun",21,14.8519182104211
1973,"Jun",22,10.3417208421579
1973,"Jun",23,8.79128224568421
1973,"Jun",24,12.347312772
1973,"Jun",25,3.64292698252632
1973,"Jun",26,9.99248838605263
1973,"Jun",27,20.5348129474211
1973,"Jun",28,26.0084971755263
1973,"Jun",29,10.6763699825263
1973,"Jun",30,8.75312436831579
1973,"Jul",1,8.65114068826316
1973,"Jul",2,4.02807015789474
1973,"Jul",3,5.83355263157895
1973,"Jul",4,3.30537278947368
1973,"Jul",5,4.98103068421053
1973,"Jul",6,4.96557015789474
1973,"Jul",7,10.6596491052632
1973,"Jul",8,8.51611842105263
1973,"Jul",9,13.3194078947368
1973,"Jul",10,9.64276315789474
1973,"Jul",11,4.43640352631579
1973,"Jul",12,11.0782894736842
1973,"Jul",13,8.27412278947368
1973,"Jul",14,6.71666668421053
1973,"Jul",15,6.50986842105263
1973,"Jul",16,4.58432015789474
1973,"Jul",17,4.16315789473684
1973,"Jul",18,4.82368421052632
1973,"Jul",19,7.98234648947368
1973,"Jul",20,19.2050438421053
1973,"Jul",21,8.44243421052632
1973,"Jul",22,14.9506578947368
1973,"Jul",23,4.4641447368421
1973,"Jul",24,11.3016447368421
1973,"Jul",25,8.81677631578947
1973,"Jul",26,13.7960526315789
1973,"Jul",27,33.2908994736842
1973,"Jul",28,19.9421052631579
1973,"Jul",29,18.7108552631579
1973,"Jul",30,10.4472587736842
1973,"Jul",31,20.1449561578947
1973,"Aug",1,20.9644592522105
1973,"Aug",2,14.0642401469474
1973,"Aug",3,9.34658662063158
1973,"Aug",4,11.2511918837895
1973,"Aug",5,13.5863892522105
1973,"Aug",6,10.4363892522105
1973,"Aug",7,27.6468059364211
1973,"Aug",8,7.63934977852632
1973,"Aug",9,8.94099451536842
1973,"Aug",10,7.33474451536842
1973,"Aug",11,30.0082313401053
1973,"Aug",12,20.1062136381579
1973,"Aug",13,12.818757675
1973,"Aug",14,6.89042433994737
1973,"Aug",15,4.71849451536842
1973,"Aug",16,1.99323135747368
1973,"Aug",17,6.03891119957895
1973,"Aug",18,11.7515208311579
1973,"Aug",19,12.1095250416842
1973,"Aug",20,4.11840677852632
1973,"Aug",21,5.11731030484211
1973,"Aug",22,9.49461293642105
1973,"Aug",23,4.58145504168421
1973,"Aug",24,2.29340677852632
1973,"Aug",25,3.05689362063158
1973,"Aug",26,7.02586293642105
1973,"Aug",27,26.6628146732632
1973,"Aug",28,16.7940646732632
1973,"Aug",29,4.43638925221053
1973,"Aug",30,6.63989819957895
1973,"Aug",31,21.7481218837895
1973,"Sep",1,42.7854385964737
1973,"Sep",2,24.4149122806842
1973,"Sep",3,11.48684193
1973,"Sep",4,6.29929824563158
1973,"Sep",5,4.26877193
1973,"Sep",6,9.81543859647368
1973,"Sep",7,11.1092105438421
1973,"Sep",8,12.2097368247368
1973,"Sep",9,7.81736843842105
1973,"Sep",10,14.2454385963158
1973,"Sep",11,13.0460528068421
1973,"Sep",12,7.70526315789474
1973,"Sep",13,12.6365288047368
1973,"Sep",14,21.5092105263158
1973,"Sep",15,25.7460526315789
1973,"Sep",16,44.3104636768421
1973,"Sep",17,10.4910400826842
1973,"Sep",18,5.35507518794737
1973,"Sep",19,10.3283208195263
1973,"Sep",20,1.95814534584211
1973,"Sep",21,5.58446115110526
1973,"Sep",22,15.9516292478947
1973,"Sep",23,30.5803256389474
1973,"Sep",24,42.3513157894737
1973,"Sep",25,19.6265663984211
1973,"Sep",26,2.53026315789474
1973,"Sep",27,0.59323308268421
1973,"Sep",28,4.3692982631579
1973,"Sep",29,2.14962406015789
1973,"Sep",30,8.51998745110526
1973,"Oct",1,11.3615288220526
1973,"Oct",2,13.9523809348947
1973,"Oct",3,20.6310776942105
1973,"Oct",4,6.16824561405263
1973,"Oct",5,0.490964912263158
1973,"Oct",6,0.598596491210526
1973,"Oct",7,4.72359649121053
1973,"Oct",8,9.61754385947368
1973,"Oct",9,0.756842105263158
1973,"Oct",10,0.207017543842105
1973,"Oct",11,13.1435963157895
1973,"Oct",12,43.0763157910526
1973,"Oct",13,33.2664035263158
1973,"Oct",14,5.23842105089474
1973,"Oct",15,8.38087719294737
1973,"Oct",16,1.77929824563158
1973,"Oct",17,1.88684210526316
1973,"Oct",18,0
1973,"Oct",19,0
1973,"Oct",20,0
1973,"Oct",21,0
1973,"Oct",22,0
1973,"Oct",23,1.96815789647368
1973,"Oct",24,12.2517545615789
1973,"Oct",25,10.0263156138421
1973,"Oct",26,0.811842105263158
1973,"Oct",27,0.121052631578947
1973,"Oct",28,0.784210526315789
1973,"Oct",29,9.24473685963158
1973,"Oct",30,2.75508771931579
1973,"Oct",31,0
1973,"Nov",1,0.0475158109473684
1973,"Nov",2,0.196287740789474
1973,"Nov",3,0.544884232
1973,"Nov",4,0.170673705684211
1973,"Nov",5,0.0475158109473684
1973,"Nov",6,0.0475158109473684
1973,"Nov",7,0.0475158109473684
1973,"Nov",8,3.08286668810526
1973,"Nov",9,1.96856844252632
1973,"Nov",10,4.37997195131579
1973,"Nov",11,0.229270196894737
1973,"Nov",12,0.076463179368421
1973,"Nov",13,0.0475158109473684
1973,"Nov",14,0.0475158109473684
1973,"Nov",15,0.0475158109473684
1973,"Nov",16,0.0826035302631579
1973,"Nov",17,4.7861123021579
